x,y,Street Address,Postcode,Charge Type
263564,654055,Princes Mall East Kilbride Shopping Centre,G74 1LB,Free
263564,654055,Princes Mall East Kilbride Shopping Centre,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263564,654055,PRINCES MALL TOWN CENTRE,G74 1LB,Free
263493,654148,STRATHMORE HOUSE BROUSTER GATE,G74 1LE,Free
263493,654148,STRATHMORE HOUSE BROUSTER GATE,G74 1LE,Free
263493,654148,STRATHMORE HOUSE BROUSTER GATE,G74 1LE,Free
263429,654096,PRINCES SQUARE,G74 1LJ,Free
263429,654096,PRINCES SQUARE,G74 1LJ,Free
263429,654096,PRINCES SQUARE,G74 1LJ,Free
263429,654096,PRINCES SQUARE,G74 1LJ,Free
263129,654027,CENTRE WEST,G74 1LL,Free
263396,654078,Righead Gate,G74 1LS,Free
263439,653982,Southgate Town Centre,G74 1LT,Free
263308,653996,THE PLAZA,G74 1LW,Free
263308,653996,THE PLAZA,G74 1LW,Free
263308,653996,THE PLAZA,G74 1LW,Free
263308,653996,THE PLAZA,G74 1LW,Free
265106,654359,High Common Road,G74 2AU,Free
264819,653640,LOCH SHIN,G74 2DH,Surcharging
264780,655349,CALDERWOOD SQUARE,G74 3BQ,Free
264780,655349,Unit Pollock Lane,G74 3BQ,Free
265123,655766,MAXWELLTON ROAD,G74 3LT,Free
265325,655952,NEVILLE,G74 3QU,Surcharging
263861,655429,Old Coach Road,G74 4AT,Surcharging
264234,655545,Kelso Drive,G74 4DB,Surcharging
263664,655108,Old Coach Road,G74 4DS,Free
263545,654588,Montgomerie Street,G74 4JS,Free
263597,654697,Main Street,G74 4JU,Free
263694,654587,Stuart Street,G74 4NE,Free
261955,655590,MACNEISH WAY,G74 4TT,Free
261955,655590,MACNEISH WAY,G74 4TT,Free
264157,656671,Kingsgate Retail Park,G74 4UN,Free
261713,654552,Units & Queensway,G74 5NY,Free
263024,653268,MURRAY SQUARE,G75 0BH,Free
263024,653268,MURRAY SQUARE,G75 0BH,Free
262944,652131,Hawkwood,G75 0DU,Free
264658,653222,COLLEGE WAY,G75 0NE,Free
263702,653218,Chalmers Crescent,G75 0PE,Surcharging
262766,653903,ALBERTA PLACE,G75 8AA,Free
262799,653959,Alberta Avenue,G75 8BF,Free
262127,653352,Melbourne Avenue,G75 8DP,Free
261937,653734,WESTWOOD SQUARE,G75 8JQ,Free
261306,654126,LEEWARD CIRCLE,G75 8PD,Surcharging
260639,653194,Severen Road,G75 8QZ,Free
260669,654066,EAGLESHAM ROAD,G75 8RG,Free
260875,654284,EAGLESHAM ROAD,G75 8RH,Free
261585,652384,GREENHILLS SQUARE,G75 8TT,Free
261585,652384,COSTCUTTER GREENHILL SHOPPING CENTRE,G75 8TT,Free
260500,651657,Lindsayfield,G75 8TU,Free
260500,651657,Lindsayfield,G75 8TU,Free
261994,653725,REDCLIFFE DRIVE,G75 8YQ,Free
262330,652475,CEDAR DRIVE,G75 9HZ,Surcharging
257196,652395,GLASGOW ROAD,G76 0JQ,Free
257524,652008,Cheapside Street,G76 0JZ,Free
257372,657393,BUSBY ROAD,G76 7AT,Free
257437,656882,EAGLESHAM ROAD,G76 7DH,Free
257437,656882,Eaglesham Road,G76 7DH,Free
257202,657455,Mearns Road,G76 7EU,Free
256993,657808,Eastwoodmains Road,G76 7HG,Free
257323,657491,BUSBY ROAD,G76 7XH,Free
257323,657491,BUSBY ROAD,G76 7XH,Free
257851,656628,MAIN STREET,G76 8DU,Surcharging
257566,657976,Stamperland Crescent,G76 8LH,Surcharging
255681,656596,Old Mearns Road,G77 5EU,Surcharging
254963,655947,MEARNS ROAD,G77 5LU,Surcharging
254147,654815,Mearns Road,G77 5RY,Free
255495,656000,Broom Road East,G77 5SR,Free
253778,655745,A THE AVENUE,G77 6AA,Free
253778,655745,UNIT A,G77 6AA,Free
253778,655745,UNIT A,G77 6AA,Free
253778,655745,UNIT A THE AVENUE,G77 6AA,Free
253778,655745,Ayr Road,G77 6AA,Free
253719,655710,AYR ROAD,G77 6AD,Free
253719,655710,AYR ROAD,G77 6AD,Free
253666,655609,Ayr Road,G77 6AE,Surcharging
252925,657050,Greenlaw Way,G77 6EF,Free
253697,655754,THE AVENUE,G77 6EY,Free
253697,655754,THE AVENUE,G77 6EY,Free
253697,655754,THE AVENUE,G77 6EY,Free
252773,656931,Greenlaw Place,G77 6GW,Free
253382,657527,CROOKFUR ROAD,G77 6NP,Free
254742,656606,Ayr Road,G77 6QU,Free
253488,656740,Harvie Avenue,G77 6TR,Free
250876,659627,Glasgow Road,G78 1BX,Surcharging
250186,658981,Church Road,G78 1FA,Free
249737,658635,KELBURN STREET,G78 1LS,Free
249763,659666,Paisley Road,G78 1NN,Free
249806,658938,Cross Arthurlie Street,G78 1QU,Surcharging
249778,658842,A CROSS ARTHURLIE STREET,G78 1QY,Free
250194,658873,MAIN STREET,G78 1RD,Free
249782,659029,Cross Arthurlie Street,G78 1RS,Free
250460,659056,Main Street,G78 1SN,Free
251137,660321,Glasgow Road,G78 1TH,Free
250355,658398,Arthurlie Avenue,G78 2JD,Surcharging
250724,658504,Aurs Drive,G78 2LW,Free
247544,656994,MAIN STREET,G78 3JX,Surcharging
247931,657233,Main Street,G78 3NH,Free
247924,657285,MAIN STREET,G78 3NJ,Free
260640,655312,STEWARTFIELD WAY,G79 1AA,Free
250770,669789,Fleming Avenue,G81 1AJ,Surcharging
249749,669542,College Square,G81 1BF,Free
249753,670254,SYLVANIA WAY SOUTH,G81 1EA,Free
249753,670254,SYLVANIA WAY SOUTH,G81 1EA,Free
249753,670254,Sylvania Way South,G81 1EA,Free
249753,670254,Sylvania Way South,G81 1EA,Free
250809,669012,Glasgow Road,G81 1JA,Surcharging
250620,669215,B Glasgow Road,G81 1JP,Free
250493,669325,Glasgow Road,G81 1LW,Surcharging
250034,670035,WHITECROOK STREET,G81 1QS,Surcharging
250375,669849,BARNS STREET,G81 1RB,Surcharging
249800,670264,SILVANIA WAY SOUTH,G81 1RP,Free
249800,670264,SYLVANIA WAY SOUTH,G81 1RP,Free
249800,670264,SILVANIA WAY SOUTH,G81 1RP,Free
249800,670264,SYLVANIA WAY STH,G81 1RP,Free
249670,670147,KILBOWIE ROAD,G81 1TL,Free
249795,670257,SYLVANIA WAY SOUTH,G81 1TS,Free
249795,670257,SYLVANIA WAY SOUTH,G81 1TS,Free
249795,670257,SYLVANIA WAY SOUTH,G81 1TS,Free
249795,670257,SYLVANIA WAY SOUTH,G81 1TS,Free
249745,671879,KILBOWIE ROAD,G81 2AX,Free
250372,671283,Riddell Street,G81 2DH,Free
250322,670653,MONTROSE STREET,G81 2PE,Free
250114,670688,Unit B,G81 2QB,Free
250114,670688,Unit B,G81 2QB,Free
250910,670372,LIVINGSTONE STREET,G81 2RG,Surcharging
249797,670567,CLYDE SHOPPING CENTRE,G81 2RR,Free
249797,670567,Sylvania Way,G81 2RR,Free
249887,670513,Britannia Way,G81 2RZ,Free
249887,670513,Britannia Way,G81 2RZ,Free
249829,670558,SYLVANIA WAY,G81 2TL,Free
249829,670558,SYLVANIA WAY,G81 2TL,Free
249829,670558,SYLVANIA WAY,G81 2TL,Free
249829,670558,SYLVANIA WAY,G81 2TL,Free
249832,670689,KILBOWIE ROAD,G81 2UA,Free
249832,670689,CARINTHIA WAY,G81 2UA,Free
249739,670942,Second Avenue,G81 3BD,Surcharging
249837,671225,Radnor Street,G81 3BZ,Free
249228,671763,Hawthorn Street,G81 3NH,Free
249258,671869,DUNTOCHER ROAD,G81 3NQ,Free
248336,671269,Dumbarton Road,G81 4BB,Free
248068,671498,DUMBARTON ROAD,G81 4BS,Surcharging
248003,671554,DUMBARTON ROAD,G81 4BX,Surcharging
248189,671419,Dumbarton Road,G81 4BY,Free
248583,671022,DUMBARTON ROAD,G81 4DL,Surcharging
248690,670927,Dumbarton Road,G81 4DT,Surcharging
248334,671201,DUMBARTON ROAD,G81 4HD,Free
248287,671397,"LENNOX PLACE, DALMUIR",G81 4LX,Free
248046,672395,Mountblow Road,G81 4NE,Surcharging
248110,671818,Mountblow Road,G81 4NL,Surcharging
248110,671818,Mountblow Road,G81 4NL,Surcharging
250144,673256,Faifley Road Hardgate,G81 5AP,Surcharging
250588,673303,a Faifley Road,G81 5EG,Surcharging
250843,673325,FAIFLEY ROAD,G81 5EH,Free
251056,673178,Faifley Road,G81 5EY,Free
250016,672730,ROCKBANK PLACE,G81 5NZ,Free
250016,672730,Rockbank Place,G81 5NZ,Free
249045,672714,DUMBARTON ROAD,G81 6DN,Free
248688,672790,Dalgleish Avenue,G81 6DU,Free
248832,672971,Beeches Road,G81 6HW,Free
249959,672692,Kilbowie Road,G81 6QU,Surcharging
240944,674980,GREENHEAD ROAD,G82 1EL,Surcharging
239583,675202,HIGH STREET,G82 1LS,Free
239622,675194,HIGH STREET,G82 1LX,Free
239622,675194,HIGH STREET,G82 1LX,Free
239622,675194,HIGH STREET,G82 1LX,Free
239474,675292,HIGH STREET,G82 1PQ,Free
239474,675292,HIGH STREET,G82 1PQ,Free
239474,675292,HIGH STREET,G82 1PQ,Free
239474,675292,HIGH STREET,G82 1PQ,Free
239474,675292,HIGH STREET,G82 1PQ,Surcharging
239474,675292,High Street,G82 1PQ,Surcharging
239462,675317,a High Street,G82 1PS,Free
240095,675175,GLASGOW ROAD,G82 1QZ,Free
240095,675175,GLASGOW ROAD,G82 1QZ,Free
240167,675263,ST JAMES RETAIL PARK,G82 1RB,Free
240167,675263,ST JAMES RETAIL PARK,G82 1RB,Free
240441,675136,Glasgow Road,G82 1RG,Free
240984,675172,Alclutha Avenue,G82 2NZ,Free
240984,675172,ALCLUTHA AVENUE,G82 2NZ,Surcharging
241117,675093,Greenhead Road,G82 2PW,Free
239618,675627,Townend Road,G82 2RB,Free
242910,674328,Dumbarton Road,G82 2TN,Free
240608,676585,Lomond Drive,G82 3AS,Free
240378,676870,A,G82 3BN,Free
240378,676870,A,G82 3BN,Free
241083,676691,A Muir Road,G82 3DF,Surcharging
240705,676829,Merkins Avenue,G82 3EB,Free
238409,675627,b Brucehill Road,G82 4EW,Free
238849,678419,MAIN STREET,G82 4PE,Free
234226,677810,Previously The Muirholm Hotel,G82 5PD,Free
238575,681260,AB TULLICHEWAN DRIVE,G83 0JN,Free
239126,680054,MITCHELL WAY,G83 0LW,Free
239126,680054,Mitchell Way,G83 0LW,Free
239297,680046,Bank Street,G83 0LZ,Free
239051,680136,MAIN STREET,G83 0NX,Free
239051,680136,MAIN STREET,G83 0NX,Free
239051,680136,MAIN STREET,G83 0NX,Free
238993,680242,Main Street,G83 0PB,Surcharging
238904,681034,Argyle Street,G83 0QN,Free
229839,704421,Braemore,G83 7AA,Free
239655,681780,Carrochan Road,G83 8BW,Free
240180,681827,Brown Street,G83 8HJ,Free
240180,681827,BROWN STREET,G83 8HJ,Surcharging
239308,682031,Balloch Road,G83 8LQ,Surcharging
235937,693015,Broomfield,G83 8PA,Surcharging
239768,681420,MAIN STREET,G83 8PN,Free
239717,681370,Main Street,G83 8PW,Free
238484,682181,Loch Lomond Shores,G83 8QL,Free
238484,682181,BEN LOMOND WAY,G83 8QL,Free
237322,683137,Loch Lomond,G83 8QZ,Free
239789,679967,A BURN STREET,G83 9AT,Surcharging
240080,679238,LADYTON SHOPPING CENTRE,G83 9DZ,Surcharging
239962,680208,ELMBANK DRIVE,G83 9EL,Surcharging
239708,678994,DILLICHIP TERRACE,G83 9HZ,Surcharging
240555,678643,Beechwood Drive,G83 9LR,Free
224108,690868,Inkerman Place,G84 0AL,Free
224143,680492,SHORE ROAD,G84 0JH,Free
225413,683192,The Clachan,G84 0RF,Free
230194,682123,EAST CLYDE STREET,G84 7AA,Free
230866,681769,OLD LUSS ROAD,G84 7BH,Surcharging
231638,681308,Cardross Road,G84 7LA,Free
231006,682359,STUCKLECKIE ROAD,G84 7NL,Surcharging
229513,682369,COLQUHOUN SQUARE,G84 8AD,Free
224699,689574,Faslane,G84 8HL,Free
224699,689574,Faslane,G84 8HL,Free
229565,682377,COLQUHOUN SQUARE,G84 8SJ,Free
229565,682377,COLQUHOUN SQUARE,G84 8SJ,Free
229565,682377,COLQUHOUN SQUARE,G84 8SJ,Free
229633,682342,SINCLAIR STREET,G84 8SR,Free
229689,682411,Sinclair Street,G84 8TQ,Free
229371,682487,West Princes Street,G84 8XD,Free
231213,682804,CHURCHILL SQUARE,G84 9HL,Free
142365,932763,SOUTH BEACH STREET,HS1 2BQ,Free
142328,932824,Cromwell Street,HS1 2DA,Free
142326,932919,CROMWELL STREET,HS1 2DD,Free
142518,933458,Bayhead Street,HS1 2DZ,Free
142649,933650,Macaulay Road,HS1 2HU,Free
142466,932839,Francis Street,HS1 2NB,Free
142636,932612,FERRY ROAD,HS1 2QY,Free
143366,932660,Sandwick Road,HS1 2SL,Free
149304,931684,Knock Point,HS2 0BW,Free
135798,948809,Lower Barvas,HS2 0RA,Free
115782,899913,Tourist Information,HS3 3DG,Free
91651,868553,LOCHMADDY,HS6 5AA,Free
78112,855076,BALIVANICH,HS7 5LA,Free
78112,855076,Balivanich,HS7 5LA,Free
76596,853648,Winfield Way,HS7 5LU,Free
79747,848532,Creagorry,HS7 5PG,Free
78728,846907,Carnan,HS8 5QX,Free
75383,821058,Daliburgh,HS8 5SS,Free
78700,819572,MAIN STREET,HS8 5TH,Free
266609,845427,Queensgate,IV1 1AX,Free
266602,845389,Queensgate,IV1 1DG,Free
266616,845259,Church Street,IV1 1DY,Free
266786,845314,/ INGLIS STREET,IV1 1HN,Free
266781,845246,High Street,IV1 1JE,Free
266781,845246,High Street,IV1 1JE,Free
266682,845409,ACADEMY STREET,IV1 1JN,Free
266682,845409,ACADEMY STREET,IV1 1JN,Free
266682,845409,ACADEMY ST,IV1 1JN,Free
266682,845409,ACADEMY STREET,IV1 1JN,Free
266774,845437,Station Square,IV1 1LF,Free
266453,845863,Innes Streat,IV1 1NR,Free
266662,845326,A UNION STREET,IV1 1QA,Free
266662,845326,A UNION STREET,IV1 1QA,Free
266932,846107,Longman Filling Station,IV1 1RY,Free
266950,846362,Longman Road,IV1 1SD,Surcharging
267317,845954,D HARBOUR ROAD,IV1 1UA,Free
272822,856721,High Street,IV10 8TF,Free
278755,867531,BANK STREET,IV11 8UY,Free
288393,856541,High Street,IV12 4AU,Free
288258,856397,High Street,IV12 4BJ,Free
288427,856523,HIGH STREET,IV12 4BS,Free
288427,856523,HIGH STREET,IV12 4BS,Free
288426,856689,King Street,IV12 4DN,Free
287522,855940,Inverness Road,IV12 4SG,Free
288723,856570,FORRES ROAD,IV12 5AA,Free
288982,857147,East Beach,IV12 5DE,Surcharging
286784,855530,Mossside Road,IV12 5NQ,Free
290215,856324,Balmakeith Retail Park,IV12 5QF,Free
248349,858198,THE SQUARE,IV14 9DW,Surcharging
254732,859750,Old Evanton Road,IV15 9GA,Free
255181,858687,HIGH STREET,IV15 9HF,Free
255181,858687,HIGH STREET,IV15 9HF,Free
255091,858755,HIGH STREET,IV15 9HL,Free
254811,859023,MART ROAD,IV15 9PP,Free
254811,859023,MART ROAD,IV15 9PP,Free
254012,859291,Strathpeffer Road,IV15 9QF,Free
254826,858752,High Street,IV15 9SN,Surcharging
260681,866116,Balconie Street,IV16 9UN,Free
265614,869589,High Street,IV17 0PS,Free
265550,869627,HIGH STREET,IV17 0QB,Free
264680,869654,Coulhill Locality Centre,IV17 0RS,Free
265853,869563,HIGH STREET,IV17 0SH,Free
265720,868896,DALMORE ROAD,IV17 0UY,Free
265720,868896,DALMORE ROAD,IV17 0UY,Free
270746,868556,HIGH STREET,IV18 0DH,Free
270841,868567,High Street,IV18 0DL,Free
276567,874209,Drovers Way,IV18 0PT,Surcharging
278063,882085,High Street,IV19 1AE,Free
277940,882208,TOWER STREET,IV19 1DY,Free
277922,882449,SHORE ROAD,IV19 1EH,Free
277922,882449,SHORE ROAD,IV19 1EH,Free
268835,844945,Beechwood Park North,IV2 3ED,Free
268835,844945,Beechwood Park North,IV2 3ED,Free
266878,845278,Eastgate,IV2 3NA,Free
266878,845278,Eastgate,IV2 3NA,Free
266878,845278,EASTGATE,IV2 3NA,Free
266878,845278,EASTGATE,IV2 3NA,Free
266878,845278,EASTGATE,IV2 3NA,Free
266878,845278,EASTGATE,IV2 3NA,Free
266887,845282,EASTGATE,IV2 3NE,Free
266887,845282,EASTGATE,IV2 3NE,Free
266887,845282,EASTGATE,IV2 3NE,Free
266952,845348,EASTGATE SHOPPING CENTRE,IV2 3PP,Free
266952,845348,EASTGATE SHOPPING CENTRE,IV2 3PP,Free
266952,845348,EASTGATE SHOPPING CENTRE,IV2 3PP,Free
266952,845348,FOOD COURT,IV2 3PP,Free
266952,845348,FOOD COURT,IV2 3PP,Free
266905,845453,EASTGATE,IV2 3PR,Free
267061,845446,MILLBURN ROAD,IV2 3PX,Free
267061,845446,MILLBURN ROAD,IV2 3PX,Free
268300,845429,MACKINTOSH ROAD,IV2 3TT,Free
268669,844162,MILTON OF INSHES,IV2 3TW,Free
268618,844740,OLD PERTH ROAD,IV2 3UJ,Free
268145,844707,CULCABOCK ROAD,IV2 3XQ,Surcharging
267004,843433,A CULDULTHILL ROAD,IV2 4EE,Free
266778,842885,Green Drive,IV2 4EX,Free
267307,843207,HILTON VILLAGE,IV2 4HT,Free
267652,843152,BALLOAN ROAD,IV2 4PW,Free
265740,843036,DORES ROAD,IV2 4QX,Free
265740,843036,DORES ROAD,IV2 4QX,Free
267471,843610,Tomatin Road,IV2 4UA,Free
270940,844721,Cradlehall Court,IV2 5DH,Free
271721,845020,WOODSIDE VILLAGE,IV2 5FT,Free
269017,843541,West Inches Road,IV2 5HZ,Free
269283,845115,Inveness Campus,IV2 5NA,Surcharging
267174,842251,Ivanhoe Avenue,IV2 6BZ,Free
267174,842251,Ivanhoe Avenue,IV2 6BZ,Free
269722,842108,Milton Of Leys,IV2 6HF,Free
269552,845552,"A EASTFIELD WAY, RETAIL PARK",IV2 7GD,Free
269552,845552,"NAIRN ROAD, WEST SEAFIELD",IV2 7GD,Free
269552,845552,EASTFIELD WAY,IV2 7GD,Free
273140,847048,CULLODEN ROAD,IV2 7HQ,Free
276581,851970,INVERNESS AIRPORT,IV2 7JB,Free
276581,851970,INVERNESS AIRPORT,IV2 7JB,Surcharging
271603,846145,Shopping Centre,IV2 7LL,Free
271168,845388,AB SMITHTON PARK,IV2 7PB,Free
278171,855292,HIGH STREET,IV2 7QB,Free
278355,854947,STATION ROAD,IV2 7SU,Free
272057,846266,A BARN CHURCH ROAD,IV2 7WB,Free
278166,850313,Douglas Court Tornagrain,IV2 8AL,Free
286464,875698,MAIN STREET,IV20 1UE,Free
180853,875369,GAIRLOCH,IV21 2BE,Free
180465,876436,Achtercairn,IV21 2BH,Free
261109,891372,Dornoch Road,IV24 3EB,Free
281781,892627,GRANNIES HEILAN HAME,IV25 3QD,Surcharging
279643,889496,UNIT AB DORNOCH RETAIL PARK,IV25 3QY,Free
279656,889705,Cathedral Square,IV25 3SJ,Free
212652,893988,WEST ARGYLE STREET,IV26 2TY,Free
212948,894062,ARGYLE STREET,IV26 2UD,Free
212600,894182,LATHERON LANE,IV26 2XB,Free
198608,912550,Altandhu Achiltibuie,IV26 2YR,Free
257942,905915,Ord Place,IV27 4BA,Free
208115,920292,LOCHINVER,IV27 4LR,Free
240132,967742,Durine,IV27 4PN,Free
215673,944703,Scourie,IV27 4TB,Free
266340,845092,TOMNAHURICH STREET,IV3 5DD,Free
265616,844514,Bruce Gardens,IV3 5HF,Surcharging
265924,845623,Friars Bridge,IV3 5JP,Free
265538,845868,Telford Street,IV3 5LS,Free
265999,844464,GLENURQUHART ROAD,IV3 5NZ,Free
266075,845216,MONTAGUE ROW,IV3 5QB,Free
265953,846417,THORNBUSH ROAD,IV3 8AB,Free
266069,846025,Lochalsh Road,IV3 8HU,Free
266069,846025,LOCHALSH ROAD,IV3 8HU,Free
265030,846117,Clachnaharry Road,IV3 8QH,Surcharging
321659,862833,High Street,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321659,862833,HIGH STREET,IV30 1BJ,Free
321700,862814,COMMERCE STREET,IV30 1BS,Free
321700,862814,Commerce Street,IV30 1BS,Free
321391,862813,HIGH STREET,IV30 1DL,Free
321391,862813,HIGH STREET,IV30 1DL,Free
321391,862813,HIGH STREET,IV30 1DL,Free
321541,862865,HIGH STREET,IV30 1DS,Free
321541,862865,HIGH STREET,IV30 1DS,Free
321541,862865,HIGH STREET,IV30 1DS,Free
321541,862865,HIGH STREET,IV30 1DS,Free
321611,862906,"ST GILES CENTRE, HIGH ST",IV30 1EA,Free
322331,862881,Pansport Road,IV30 1HE,Free
321625,862755,South Street,IV30 1JZ,Free
320623,862684,West Road,IV30 1SA,Free
320891,862609,DR GRAYS HOSPITAL,IV30 1SN,Free
321343,862973,BLACKFRIARS,IV30 1TY,Free
322740,862634,East Road,IV30 1XU,Surcharging
321458,863686,NORTH STREET,IV30 4EF,Free
321867,864470,BUCCANEER GARAGE,IV30 4LF,Free
311226,869034,BRANDER STREET,IV30 5XD,Free
322168,861321,MAIN STREET,IV30 6BG,Free
322830,861535,SOUTHFIELD DRIVE,IV30 6GR,Free
321511,861672,Glen Moray Drive,IV30 6YA,Free
321651,861885,Edgar Road,IV30 6YQ,Free
321651,861885,Edgar Road,IV30 6YQ,Free
324798,861852,Coxton Park,IV30 8AZ,Free
327071,861237,St. Andrews Road,IV30 8NZ,Free
323112,870324,Couldardbank Road,IV31 6ED,Free
322884,870546,Old coop Building MacDonald Drive,IV31 6LP,Free
323640,871032,Queen Street,IV31 6PN,Free
323537,871025,B Queen Street,IV31 6PR,Free
322168,869702,RAF Lossiemouth,IV31 6SD,Free
320206,870967,Covesea West Beach,IV31 6SP,Free
334437,858848,HIGH STREET,IV32 7DH,Free
334709,858687,High Street,IV32 7DX,Free
332808,859977,Main Road,IV32 7JA,Free
303683,858925,HIGH STREET,IV36 1AA,Free
303461,858262,FLEURS PLACE,IV36 1LX,Surcharging
303685,858881,HIGH STREET,IV36 1PA,Free
303814,858988,High Street,IV36 1PF,Free
302878,858689,NAIRN ROAD,IV36 2EY,Free
302878,858689,NAIRN ROAD,IV36 2EY,Free
302878,858689,Nairn Road,IV36 2EY,Free
302643,857383,Grantown Road,IV36 2QA,Free
307071,862295,Kinloss Barracks,IV36 3UH,Free
252684,846396,HIGH STREET,IV4 7BX,Free
252224,846064,Station Road,IV4 7EH,Free
176130,827337,MAIN STREET,IV40 8AB,Free
176000,827215,Bridge Road,IV40 8BH,Free
181522,827169,Reraig,IV40 8DH,Free
164927,805993,Teenga,IV44 8RQ,Free
164552,823404,Main Street,IV49 9AE,Free
148282,843479,BANK STREET,IV51 9BX,Free
148171,843663,SOMERLED SQUARE,IV51 9EH,Free
148171,843663,SOMERLED SQUARE,IV51 9EH,Free
147410,844070,Woodpark Road,IV51 9HQ,Free
148119,867803,Stenscholl,IV51 9JS,Free
139549,864200,Uig Main Street,IV51 9XP,Free
138482,863552,Ferry Terminal,IV51 9XX,Free
189974,839676,Main Street,IV54 8YD,Surcharging
125356,847557,Fasgadh,IV55 8WA,Surcharging
260453,852474,Tore,IV6 7RZ,Free
252858,850027,Great North Road,IV6 7TP,Free
254373,855211,STATION ROAD,IV7 8BJ,Free
254883,855304,School Road,IV7 8FH,Free
264661,853185,MILLBANK ROAD,IV8 8NL,Free
270352,855096,High Street,IV9 8PT,Free
242680,637944,JOHN FINNIE STREET,KA1 1BS,Surcharging
242692,637830,BANK STREET,KA1 1ER,Surcharging
242814,637948,CHEAPSIDE STREET,KA1 1HX,Free
242903,638159,THE FOREGATE,KA1 1JH,Free
242903,638159,THE FOREGATE,KA1 1JH,Free
242903,638159,THE FOREGATE,KA1 1JH,Free
242903,638159,THE FOREGATE,KA1 1JH,Free
242893,638032,The Foregate,KA1 1LN,Free
242906,637996,Burns Precinct,KA1 1LT,Free
242906,637996,Burns Precinct,KA1 1LT,Free
242884,638067,THE FOREGATE,KA1 1LU,Surcharging
242849,637854,KING STREET,KA1 1NP,Free
242849,637854,KING STREET,KA1 1NP,Free
242849,637854,KING STREET,KA1 1NP,Free
242849,637854,KING STREET,KA1 1NP,Free
242849,637854,KING STREET,KA1 1NP,Free
242815,637673,King Street,KA1 1PG,Free
242789,637752,KING STREET,KA1 1QD,Free
242789,637752,KING STREET,KA1 1QD,Free
242789,637752,KING STREET,KA1 1QD,Free
242789,637752,KING STREET,KA1 1QD,Free
242789,637752,/ King Street,KA1 1QD,Free
242789,637752,/ King Street,KA1 1QD,Free
242766,637610,Titchfield Street,KA1 1QW,Surcharging
241980,637220,THE PARK HOTEL,KA1 1UR,Surcharging
242256,637990,Woodstock Street,KA1 2JH,Surcharging
241671,638265,MUNRO AVENUE,KA1 2PJ,Free
242481,638182,WEST LANGLANDS STREET,KA1 2PY,Free
242481,638182,WEST LANGLANDS STREET,KA1 2PY,Free
243725,637560,a Samson Avenue,KA1 3EA,Free
243182,637342,DAY TODAY,KA1 3JN,Free
243310,635981,WHATRIGGS ROAD,KA1 3RB,Free
243310,635981,WHATRIGGS ROAD,KA1 3RB,Free
243465,636923,Queens Drive,KA1 3XF,Free
243465,636923,Queens Drive,KA1 3XF,Free
